公司名称;股票代码;营业总收入(万元)
中国船舶重工股份有限公司;601989.SH;3,877,576.97
中航飞机股份有限公司;000768.SZ;3,107,904.69
中国航发动力股份有限公司;600893.SH;2,255,500.31
中船海洋与防务装备股份有限公司;600685.SH;2,231,338.19
中航沈飞股份有限公司;600760.SH;1,945,927.81
中国船舶工业股份有限公司;600150.SH;1,669,110.14
航天时代电子技术股份有限公司;600879.SH;1,305,428.73
中航直升机股份有限公司;600038.SH;1,204,810.88
航天通信控股集团股份有限公司;600677.SH;1,019,558.56
中航工业机电系统股份有限公司;002013.SZ;923,219.20
中国东方红卫星股份有限公司;600118.SH;738,523.31
中航重机股份有限公司;600765.SH;566,256.54
安徽四创电子股份有限公司;600990.SH;505,684.26
中船科技股份有限公司;600072.SH;426,362.86
广州海格通信集团股份有限公司;002465.SZ;335,207.07
中国航发动力控制股份有限公司;000738.SZ;255,346.25
江西洪都航空工业股份有限公司;600316.SH;253,002.47
航天工业发展股份有限公司;000547.SZ;234,993.28
中国航发航空科技股份有限公司;600391.SH;225,881.39
北方导航控制技术股份有限公司;600435.SH;195,557.24
四川成飞集成科技股份有限公司;002190.SZ;194,251.05
北方光电股份有限公司;600184.SH;188,603.49
国睿科技股份有限公司;600562.SH;115,444.82
江苏亚星锚链股份有限公司;601890.SH;101,914.11
广东盛路通信科技股份有限公司;002446.SZ;95,815.07
北京钢研高纳科技股份有限公司;300034.SZ;67,491.01
广州航新航空科技股份有限公司;300424.SZ;47,338.08
西安天和防务技术股份有限公司;300397.SZ;35,410.64
西安晨曦航空科技股份有限公司;300581.SZ;17,794.07
