公司名称;股票代码;营业总收入(万元)
杭州海康威视数字技术股份有限公司;002415.SZ;4,190,547.66
同方股份有限公司;600100.SH;2,598,938.73
中航沈飞股份有限公司;600760.SH;1,945,927.81
浙江大华技术股份有限公司;002236.SZ;1,884,445.81
重庆市迪马实业股份有限公司;600565.SH;953,798.76
海能达通信股份有限公司;002583.SZ;535,153.23
佳都新太科技股份有限公司;600728.SH;431,195.64
深圳英飞拓科技股份有限公司;002528.SZ;290,560.30
安徽中电兴发与鑫龙科技股份有限公司;002298.SZ;202,557.01
东方网力科技股份有限公司;300367.SZ;185,472.29
烟台泰和新材料股份有限公司;002254.SZ;155,490.10
北京航天长峰股份有限公司;600855.SH;150,404.22
威创集团股份有限公司;002308.SZ;113,747.91
武汉高德红外股份有限公司;002414.SZ;101,645.78
汉王科技股份有限公司;002362.SZ;60,438.57
华平信息技术股份有限公司;300074.SZ;45,553.64
浙江大立科技股份有限公司;002214.SZ;30,151.81
