公司名称;股票代码;营业总收入(万元)
铜陵有色金属集团股份有限公司;000630.SZ;8,243,025.13
安徽海螺水泥股份有限公司;600585.SH;7,531,081.98
马鞍山钢铁股份有限公司;600808.SH;7,322,802.96
安徽江淮汽车集团股份有限公司;600418.SH;4,920,282.83
安徽水利开发股份有限公司;600502.SH;3,545,709.51
安徽省皖能股份有限公司;000543.SZ;1,220,743.34
合肥百货大楼集团股份有限公司;000417.SZ;1,038,990.97
安徽皖江物流(集团)股份有限公司;600575.SH;955,598.40
安徽新华传媒股份有限公司;601801.SH;870,951.18
安徽合力股份有限公司;600761.SH;839,052.28
安徽古井贡酒股份有限公司;000596.SZ;696,832.50
时代出版传媒股份有限公司;600551.SH;660,650.87
安徽恒源煤电股份有限公司;600971.SH;653,617.90
华菱星马汽车(集团)股份有限公司;600375.SH;599,104.14
安徽安凯汽车股份有限公司;000868.SZ;544,891.64
安徽六国化工股份有限公司;600470.SH;476,555.58
安徽皖维高新材料股份有限公司;600063.SH;470,571.20
国元证券股份有限公司;000728.SZ;351,070.22
安徽全柴动力股份有限公司;600218.SH;319,367.05
芜湖海螺型材科技股份有限公司;000619.SZ;308,765.78
安徽皖通高速公路股份有限公司;600012.SH;286,141.11
合肥城建发展股份有限公司;002208.SZ;275,191.93
安徽省天然气开发股份有限公司;603689.SH;257,078.47
安徽华茂纺织股份有限公司;000850.SZ;234,287.12
华安证券股份有限公司;600909.SH;191,769.68
合肥丰乐种业股份有限公司;000713.SZ;144,671.40
安徽省交通规划设计研究总院股份有限公司;603357.SH;137,360.07
安徽金种子酒业股份有限公司;600199.SH;129,015.43
安徽国风塑业股份有限公司;000859.SZ;117,311.99
安徽安纳达钛业股份有限公司;002136.SZ;114,267.51
