公司名称;股票代码;营业总收入(万元)
航天时代电子技术股份有限公司;600879.SH;1,305,428.73
中国东方红卫星股份有限公司;600118.SH;738,523.31
广州海格通信集团股份有限公司;002465.SZ;335,207.07
北京合众思壮科技股份有限公司;002383.SZ;228,770.37
北京北斗星通导航技术股份有限公司;002151.SZ;220,426.71
北京四维图新科技股份有限公司;002405.SZ;215,648.78
启明信息技术股份有限公司;002232.SZ;171,220.90
林州重机集团股份有限公司;002535.SZ;165,188.43
北京超图软件股份有限公司;300036.SZ;124,975.85
北京数字政通科技股份有限公司;300075.SZ;120,297.70
广州中海达卫星导航技术股份有限公司;300177.SZ;102,079.07
江苏新宁现代物流股份有限公司;300013.SZ;90,233.89
珠海欧比特宇航科技股份有限公司;300053.SZ;73,885.14
上海华测导航技术股份有限公司;300627.SZ;67,815.32
北京耐威科技股份有限公司;300456.SZ;60,050.02
北京华力创通科技股份有限公司;300045.SZ;57,092.37
多伦科技股份有限公司;603528.SH;50,875.34
成都振芯科技股份有限公司;300101.SZ;44,118.54
北京星网宇达科技股份有限公司;002829.SZ;40,957.05
武汉中元华电科技股份有限公司;300018.SZ;40,404.03
上海移为通信技术股份有限公司;300590.SZ;36,244.59
西安晨曦航空科技股份有限公司;300581.SZ;17,794.07
