公司名称;股票代码;营业总收入(万元)
中国石油化工股份有限公司;600028.SH;236,019,300.00
中国石油天然气股份有限公司;601857.SH;201,589,000.00
中国建筑股份有限公司;601668.SH;105,410,650.30
中国中铁股份有限公司;601390.SH;69,336,650.70
中国铁建股份有限公司;601186.SH;68,098,112.70
宝山钢铁股份有限公司;600019.SH;28,949,779.19
中国联合网络通信股份有限公司;600050.SH;27,482,894.63
中国电力建设股份有限公司;601669.SH;26,681,989.56
中国神华能源股份有限公司;601088.SH;24,874,600.00
中国冶金科工股份有限公司;601618.SH;24,399,986.40
中国中车股份有限公司;601766.SH;21,101,256.00
中国铝业股份有限公司;601600.SH;18,008,075.00
华能国际电力股份有限公司;600011.SH;15,245,944.40
中国南方航空股份有限公司;600029.SH;12,748,900.00
中国国际航空股份有限公司;601111.SH;12,136,289.90
中国东方航空股份有限公司;600115.SH;10,172,100.00
中国石化上海石油化工股份有限公司;600688.SH;9,201,356.90
中远海运控股股份有限公司;601919.SH;9,046,395.79
鞍钢股份有限公司;000898.SZ;8,431,000.00
中国中煤能源股份有限公司;601898.SH;8,112,323.20
重庆长安汽车股份有限公司;000625.SZ;8,001,220.52
中国国际海运集装箱(集团)股份有限公司;000039.SZ;7,629,993.00
大唐国际发电股份有限公司;601991.SH;6,460,775.50
中化国际(控股)股份有限公司;600500.SH;6,246,607.46
国电电力发展股份有限公司;600795.SH;5,983,317.78
中国长江电力股份有限公司;600900.SH;5,014,684.86
中石化石油工程技术服务股份有限公司;600871.SH;4,848,578.80
新兴铸管股份有限公司;000778.SZ;4,126,637.23
中国船舶重工股份有限公司;601989.SH;3,877,576.97
中金黄金股份有限公司;600489.SH;3,292,824.55
