公司名称;股票代码;营业总收入(万元)
中国国际航空股份有限公司;601111.SH;12,136,289.90
中国东方航空股份有限公司;600115.SH;10,172,100.00
中国航发动力股份有限公司;600893.SH;2,255,500.31
中航直升机股份有限公司;600038.SH;1,204,810.88
中外运空运发展股份有限公司;600270.SH;620,662.47
安徽四创电子股份有限公司;600990.SH;505,684.26
贵州贵航汽车零部件股份有限公司;600523.SH;339,114.04
中国航发动力控制股份有限公司;000738.SZ;255,346.25
江西洪都航空工业股份有限公司;600316.SH;253,002.47
甘肃亚盛实业(集团)股份有限公司;600108.SH;206,634.17
威海广泰空港设备股份有限公司;002111.SZ;180,412.60
中信海洋直升机股份有限公司;000099.SZ;126,976.14
北京华力创通科技股份有限公司;300045.SZ;57,092.37
湖南博云新材料股份有限公司;002297.SZ;54,470.36
四川海特高新技术股份有限公司;002023.SZ;42,607.55
四川川大智胜软件股份有限公司;002253.SZ;26,654.81
