公司名称;股票代码;营业总收入(万元)
中国葛洲坝集团股份有限公司;600068.SH;10,680,709.95
安徽水利开发股份有限公司;600502.SH;3,545,709.51
北京首创股份有限公司;600008.SH;928,546.84
内蒙古蒙草生态环境(集团)股份有限公司;300355.SZ;557,888.80
新疆天业股份有限公司;600075.SH;497,716.26
永高股份有限公司;002641.SZ;456,972.11
成都市兴蓉环境股份有限公司;000598.SZ;373,133.89
袁隆平农业高科技股份有限公司;000998.SZ;319,001.93
吉峰农机连锁股份有限公司;300022.SZ;309,733.26
兴源环境科技股份有限公司;300266.SZ;303,181.56
浙江省围海建设集团股份有限公司;002586.SZ;287,058.82
江苏农华智慧农业科技股份有限公司;000816.SZ;174,027.15
新界泵业集团股份有限公司;002532.SZ;150,706.61
合肥丰乐种业股份有限公司;000713.SZ;144,671.40
大禹节水集团股份有限公司;300021.SZ;128,442.37
宁夏青龙管业股份有限公司;002457.SZ;120,721.15
钱江水利开发股份有限公司;600283.SH;98,129.25
山东龙泉管道工程股份有限公司;002671.SZ;97,686.78
安徽荃银高科种业股份有限公司;300087.SZ;94,746.59
艾格拉斯股份有限公司;002619.SZ;84,508.59
山东登海种业股份有限公司;002041.SZ;80,382.10
新疆国统管道股份有限公司;002205.SZ;78,910.87
甘肃省敦煌种业集团股份有限公司;600354.SH;48,517.85
海南神农基因科技股份有限公司;300189.SZ;45,143.83
