公司名称;股票代码;营业总收入(万元)
中国石油化工股份有限公司;600028.SH;236,019,300.00
中国建筑股份有限公司;601668.SH;105,410,650.30
中国平安保险(集团)股份有限公司;601318.SH;89,088,200.00
上海汽车集团股份有限公司;600104.SH;87,063,942.70
中国工商银行股份有限公司;601398.SH;72,650,200.00
中国建设银行股份有限公司;601939.SH;62,165,900.00
中国农业银行股份有限公司;601288.SH;53,704,100.00
中国太平洋保险(集团)股份有限公司;601601.SH;31,980,900.00
绿地控股集团股份有限公司;600606.SH;29,041,822.28
宝山钢铁股份有限公司;600019.SH;28,949,779.19
中国神华能源股份有限公司;601088.SH;24,874,600.00
万科企业股份有限公司;000002.SZ;24,289,711.03
美的集团股份有限公司;000333.SZ;24,191,889.60
招商银行股份有限公司;600036.SH;22,089,700.00
中国中车股份有限公司;601766.SH;21,101,256.00
苏宁易购集团股份有限公司;002024.SZ;18,792,776.40
中国铝业股份有限公司;601600.SH;18,008,075.00
厦门国贸集团股份有限公司;600755.SH;16,465,077.79
青岛海尔股份有限公司;600690.SH;15,925,446.69
潍柴动力股份有限公司;000338.SZ;15,156,939.22
兖州煤业股份有限公司;600188.SH;15,122,777.50
珠海格力电器股份有限公司;000651.SZ;15,001,955.16
保利房地产(集团)股份有限公司;600048.SH;14,634,181.61
华域汽车系统股份有限公司;600741.SH;14,048,725.05
上海医药集团股份有限公司;601607.SH;13,084,718.19
中国南方航空股份有限公司;600029.SH;12,748,900.00
中国国际航空股份有限公司;601111.SH;12,136,289.90
TCL集团股份有限公司;000100.SZ;11,172,744.20
中兴通讯股份有限公司;000063.SZ;10,881,527.30
比亚迪股份有限公司;002594.SZ;10,591,470.20
