公司名称;股票代码;营业总收入(万元)
嘉友国际物流股份有限公司;603871.SH;324,424.93
山东英科医疗用品股份有限公司;300677.SZ;175,047.76
厦门金牌厨柜股份有限公司;603180.SH;144,196.71
厦门吉比特网络技术股份有限公司;603444.SH;144,000.77
江苏中旗科技股份有限公司;300575.SZ;129,505.97
浙江大元泵业股份有限公司;603757.SH;112,323.27
永安行科技股份有限公司;603776.SH;105,453.14
深圳市飞荣达科技股份有限公司;300602.SZ;103,641.03
江山欧派门业股份有限公司;603208.SH;100,973.89
广东凌霄泵业股份有限公司;002884.SZ;98,368.81
河南省交通规划设计研究院股份有限公司;300732.SZ;93,519.64
江苏精研科技股份有限公司;300709.SZ;92,228.59
武汉塞力斯医疗科技股份有限公司;603716.SH;92,051.65
武汉精测电子集团股份有限公司;300567.SZ;89,508.10
深圳市三利谱光电科技股份有限公司;002876.SZ;81,761.38
四川国光农化股份有限公司;002749.SZ;73,732.31
广州赛意信息科技股份有限公司;300687.SZ;70,889.55
上海泛微网络科技股份有限公司;603039.SH;70,421.77
天津绿茵景观生态建设股份有限公司;002887.SZ;69,569.60
倍加洁集团股份有限公司;603059.SH;66,886.33
浙江友邦集成吊顶股份有限公司;002718.SZ;66,784.36
东莞市华立实业股份有限公司;603038.SH;64,963.69
四川川环科技股份有限公司;300547.SZ;64,777.44
佩蒂动物营养科技股份有限公司;300673.SZ;63,199.79
浙江兆丰机电股份有限公司;300695.SZ;60,847.33
浙江长盛滑动轴承股份有限公司;300718.SZ;56,650.72
珠海英搏尔电气股份有限公司;300681.SZ;53,623.05
圣邦微电子(北京)股份有限公司;300661.SZ;53,150.53
深圳市中新赛克科技股份有限公司;002912.SZ;49,781.06
广东凯普生物科技股份有限公司;300639.SZ;47,908.51
