公司名称;股票代码;营业总收入(万元)
重庆农村商业银行股份有限公司;3618.HKS;2,399,987.20
上海农村商业银行股份有限公司;-;1,792,077.50
广州农村商业银行股份有限公司;1551.HK;1,347,866.00
青岛农村商业银行股份有限公司;-;607,908.80
吉林九台农村商业银行股份有限公司;6122.HK;584,030.30
延边农村商业银行股份有限公司;-;344,336.55
无锡农村商业银行股份有限公司;600908.SH;285,146.40
江苏吴江农村商业银行股份有限公司;603323.SH;272,599.10
浙江杭州余杭农村商业银行股份有限公司;-;263,044.12
河南伊川农村商业银行股份有限公司;-;258,386.25
江苏江阴农村商业银行股份有限公司;002807.SZ;250,680.90
中山农村商业银行股份有限公司;-;248,981.33
江苏张家港农村商业银行股份有限公司;002839.SZ;241,699.54
浙江乐清农村商业银行股份有限公司;-;211,111.72
贵阳农村商业银行股份有限公司;-;197,855.09
江门新会农村商业银行股份有限公司;-;177,138.10
珠海农村商业银行股份有限公司;-;142,674.23
烟台农村商业银行股份有限公司;-;142,636.61
浙江苍南农村商业银行股份有限公司;-;135,274.49
浙江德清农村商业银行股份有限公司;-;134,004.08
福建福清汇通农村商业银行股份有限公司;872386.OC;121,546.67
安徽马鞍山农村商业银行股份有限公司;-;119,386.60
江苏如皋农村商业银行股份有限公司;871728.OC;113,220.53
赣州农村商业银行股份有限公司;-;103,900.95
湖北随州农村商业银行股份有限公司;-;92,636.38
江苏泰州农村商业银行股份有限公司;-;87,935.80
安徽桐城农村商业银行股份有限公司;-;85,755.90
山东龙口农村商业银行股份有限公司;-;76,718.17
山东莱州农村商业银行股份有限公司;-;74,995.00
山西运城农村商业银行股份有限公司;-;63,231.66
