公司名称;股票代码;营业总收入(万元)
厦门象屿股份有限公司;600057.SH;20,329,063.43
深圳市怡亚通供应链股份有限公司;002183.SZ;6,851,511.65
深圳市飞马国际供应链股份有限公司;002210.SZ;6,138,432.40
大秦铁路股份有限公司;601006.SH;5,563,649.94
中储发展股份有限公司;600787.SH;2,561,955.37
广深铁路股份有限公司;601333.SH;1,833,142.23
中远海运发展股份有限公司;601866.SH;1,634,134.79
天津港股份有限公司;600717.SH;1,423,441.06
中铁铁龙集装箱物流股份有限公司;600125.SH;1,168,351.47
上海陆家嘴金融贸易区开发股份有限公司;600663.SH;932,459.38
上海交运集团股份有限公司;600676.SH;931,505.25
上海外高桥集团股份有限公司;600648.SH;895,356.74
新疆众和股份有限公司;600888.SH;600,612.03
长发集团长江投资实业股份有限公司;600119.SH;284,089.47
深圳市农产品股份有限公司;000061.SZ;244,628.14
大连冷冻机股份有限公司;000530.SZ;207,971.51
珠海港股份有限公司;000507.SZ;186,063.64
亿阳信通股份有限公司;600289.SH;132,555.34
张家港保税科技(集团)股份有限公司;600794.SH;104,854.07
江苏新宁现代物流股份有限公司;300013.SZ;90,233.89
中福海峡(平潭)发展股份有限公司;000592.SZ;84,838.77
珠海恒基达鑫国际化工仓储股份有限公司;002492.SZ;22,650.00
四川金顶(集团)股份有限公司;600678.SH;18,496.45
