公司名称;股票代码;营业总收入(万元)
江西正邦科技股份有限公司;002157.SZ;2,061,492.23
湛江国联水产开发股份有限公司;300094.SZ;409,580.67
中农发种业集团股份有限公司;600313.SH;386,669.51
獐子岛集团股份有限公司;002069.SZ;320,584.60
袁隆平农业高科技股份有限公司;000998.SZ;319,001.93
合肥丰乐种业股份有限公司;000713.SZ;144,671.40
山东民和牧业股份有限公司;002234.SZ;106,750.24
安徽荃银高科种业股份有限公司;300087.SZ;94,746.59
山东东方海洋科技股份有限公司;002086.SZ;77,940.73
新疆西部牧业股份有限公司;300106.SZ;69,255.72
甘肃省敦煌种业集团股份有限公司;600354.SH;48,517.85
海南神农基因科技股份有限公司;300189.SZ;45,143.83
大连晨鑫网络科技股份有限公司;002447.SZ;39,188.58
万向德农股份有限公司;600371.SH;25,777.39
新疆天山畜牧生物工程股份有限公司;300313.SZ;19,530.57
