公司名称;股票代码;营业总收入(万元)
万科企业股份有限公司;000002.SZ;24,289,711.03
保利房地产(集团)股份有限公司;600048.SH;14,634,181.61
招商局蛇口工业区控股股份有限公司;001979.SZ;7,545,468.22
荣盛房地产发展股份有限公司;002146.SZ;3,870,401.15
王府井集团股份有限公司;600859.SH;2,608,522.49
金融街控股股份有限公司;000402.SZ;2,551,934.09
泰禾集团股份有限公司;000732.SZ;2,433,116.64
上海世茂股份有限公司;600823.SH;1,866,677.04
北京北辰实业股份有限公司;601588.SH;1,545,651.44
浙江中国小商品城集团股份有限公司;600415.SH;1,001,709.66
华远地产股份有限公司;600743.SH;990,378.69
上海陆家嘴金融贸易区开发股份有限公司;600663.SH;932,459.38
深圳世联行地产顾问股份有限公司;002285.SZ;821,154.70
中航地产股份有限公司;000043.SZ;589,349.40
北京万通地产股份有限公司;600246.SH;329,495.73
南国置业股份有限公司;002305.SZ;316,612.05
深圳市物业发展(集团)股份有限公司;000011.SZ;290,469.07
广东海印集团股份有限公司;000861.SZ;256,122.85
三湘印象股份有限公司;000863.SZ;247,391.82
北京华联商厦股份有限公司;000882.SZ;109,595.61
深圳市皇庭国际企业股份有限公司;000056.SZ;70,227.16
北京中迪投资股份有限公司;000609.SZ;27,122.10
