公司名称;股票代码;营业总收入(万元)
北京碧水源科技股份有限公司;300070.SZ;1,376,728.61
启迪桑德环境资源股份有限公司;000826.SZ;935,838.47
深圳市铁汉生态环境股份有限公司;300197.SZ;818,779.03
海南京粮控股股份有限公司;000505.SZ;791,763.90
无锡华光锅炉股份有限公司;600475.SH;584,939.01
内蒙古蒙草生态环境(集团)股份有限公司;300355.SZ;557,888.80
东江环保股份有限公司;002672.SZ;309,965.86
北京高能时代环境技术股份有限公司;603588.SH;230,524.01
华测检测认证集团股份有限公司;300012.SZ;211,823.05
北京万邦达环保技术股份有限公司;300055.SZ;207,124.64
广西博世科环保科技股份有限公司;300422.SZ;146,854.58
江苏维尔利环保科技股份有限公司;300190.SZ;141,776.54
永清环保股份有限公司;300187.SZ;122,893.90
宁波理工环境能源科技股份有限公司;002322.SZ;84,185.34
无锡雪浪环境科技股份有限公司;300385.SZ;81,803.54
江苏天瑞仪器股份有限公司;300165.SZ;79,202.76
常州天晟新材料股份有限公司;300169.SZ;77,233.65
