公司名称;股票代码;营业总收入(万元)
中兴通讯股份有限公司;000063.SZ;10,881,527.30
紫光股份有限公司;000938.SZ;3,907,104.09
浪潮电子信息产业股份有限公司;000977.SZ;2,548,817.57
烽火通信科技股份有限公司;600498.SH;2,105,622.47
大唐高鸿数据网络技术股份有限公司;000851.SZ;897,573.32
福建星网锐捷通讯股份有限公司;002396.SZ;770,513.56
广州杰赛科技股份有限公司;002544.SZ;597,797.07
北京华胜天成科技股份有限公司;600410.SH;543,119.42
大唐电信科技股份有限公司;600198.SH;434,768.85
深圳日海通讯技术股份有限公司;002313.SZ;298,978.61
深圳天源迪科信息技术股份有限公司;300047.SZ;296,305.90
新海宜科技集团股份有限公司;002089.SZ;160,471.53
国脉科技股份有限公司;002093.SZ;151,647.03
北京东土科技股份有限公司;300353.SZ;82,105.20
