公司名称;股票代码;营业总收入(万元)
同方股份有限公司;600100.SH;2,598,938.73
深圳广田集团股份有限公司;002482.SZ;1,253,522.97
浙江亚厦装饰股份有限公司;002375.SZ;906,879.70
上海华东电脑股份有限公司;600850.SH;659,781.22
泰豪科技股份有限公司;600590.SH;510,061.82
深圳英飞拓科技股份有限公司;002528.SZ;290,560.30
深圳达实智能股份有限公司;002421.SZ;257,248.77
深圳市建艺装饰集团股份有限公司;002789.SZ;244,504.86
银江股份有限公司;300020.SZ;194,222.12
京蓝科技股份有限公司;000711.SZ;180,793.57
亚翔系统集成科技(苏州)股份有限公司;603929.SH;178,081.23
北京安控科技股份有限公司;300370.SZ;176,637.10
深圳市赛为智能股份有限公司;300044.SZ;149,849.41
江苏雅百特科技股份有限公司;002323.SZ;137,725.66
上海延华智能科技(集团)股份有限公司;002178.SZ;119,099.20
汉鼎宇佑互联网股份有限公司;300300.SZ;40,438.54
深圳市杰恩创意设计股份有限公司;300668.SZ;24,987.48
