公司名称;股票代码;营业总收入(万元)
京东方科技集团股份有限公司;000725.SZ;9,380,047.92
万华化学集团股份有限公司;600309.SH;5,312,317.33
杭州海康威视数字技术股份有限公司;002415.SZ;4,190,547.66
特变电工股份有限公司;600089.SH;3,828,120.17
江苏汇鸿国际集团股份有限公司;600981.SH;3,679,995.77
山东晨鸣纸业集团股份有限公司;000488.SZ;2,985,174.38
传化智联股份有限公司;002010.SZ;1,927,952.03
浙江大华技术股份有限公司;002236.SZ;1,884,445.81
厦门金龙汽车集团股份有限公司;600686.SH;1,773,608.40
天马微电子股份有限公司;000050.SZ;1,401,250.05
梅花生物科技集团股份有限公司;600873.SH;1,113,216.11
卧龙电气集团股份有限公司;600580.SH;1,008,603.67
浙江盾安人工环境股份有限公司;002011.SZ;827,875.87
浙江万马股份有限公司;002276.SZ;740,873.40
新疆众和股份有限公司;600888.SH;600,612.03
青岛特锐德电气股份有限公司;300001.SZ;510,499.77
美克国际家居用品股份有限公司;600337.SH;417,941.82
成都市兴蓉环境股份有限公司;000598.SZ;373,133.89
陕西广电网络传媒(集团)股份有限公司;600831.SH;285,331.28
北京空港科技园区股份有限公司;600463.SH;160,530.46
陕西烽火电子股份有限公司;000561.SZ;121,671.72
武汉高德红外股份有限公司;002414.SZ;101,645.78
