公司名称;股票代码;营业总收入(万元)
完美世界股份有限公司;002624.SZ;792,981.50
雏鹰农牧集团股份有限公司;002477.SZ;569,820.44
大唐电信科技股份有限公司;600198.SH;434,768.85
华谊兄弟传媒股份有限公司;300027.SZ;394,627.61
北京昆仑万维科技股份有限公司;300418.SZ;343,636.97
游族网络股份有限公司;002174.SZ;323,567.55
恺英网络股份有限公司;002517.SZ;313,401.91
深圳赛格股份有限公司;000058.SZ;203,044.54
杭州顺网科技股份有限公司;300113.SZ;181,580.93
北京掌趣科技股份有限公司;300315.SZ;176,821.45
浙报数字文化集团股份有限公司;600633.SH;162,662.06
浙江祥源文化股份有限公司;600576.SH;79,171.18
湖北盛天网络技术股份有限公司;300494.SZ;38,836.94
上海游久游戏股份有限公司;600652.SH;17,655.42
金亚科技股份有限公司;300028.SZ;2,291.93
