公司名称;股票代码;营业总收入(万元)
中国中车股份有限公司;601766.SH;21,101,256.00
苏美达股份有限公司;600710.SH;7,408,571.31
五矿发展股份有限公司;600058.SH;5,902,185.20
中国船舶重工股份有限公司;601989.SH;3,877,576.97
北方华锦化学工业股份有限公司;000059.SZ;3,371,378.06
中国医药健康产业股份有限公司;600056.SH;3,010,233.86
航天信息股份有限公司;600271.SH;2,975,449.12
中船海洋与防务装备股份有限公司;600685.SH;2,231,338.19
烽火通信科技股份有限公司;600498.SH;2,105,622.47
中航沈飞股份有限公司;600760.SH;1,945,927.81
中国船舶工业股份有限公司;600150.SH;1,669,110.14
天地科技股份有限公司;600582.SH;1,537,864.59
株洲冶炼集团股份有限公司;600961.SH;1,379,682.89
五矿资本股份有限公司;600390.SH;1,341,840.06
航天时代电子技术股份有限公司;600879.SH;1,305,428.73
中航直升机股份有限公司;600038.SH;1,204,810.88
内蒙古第一机械集团股份有限公司;600967.SH;1,196,745.80
内蒙古蒙电华能热电股份有限公司;600863.SH;1,178,256.98
中工国际工程股份有限公司;002051.SZ;1,090,850.66
航天通信控股集团股份有限公司;600677.SH;1,019,558.56
山西漳泽电力股份有限公司;000767.SZ;952,045.23
中航工业机电系统股份有限公司;002013.SZ;923,219.20
湖北新洋丰肥业股份有限公司;000902.SZ;903,240.19
中国振华(集团)科技股份有限公司;000733.SZ;801,783.11
风神轮胎股份有限公司;600469.SH;730,361.42
新疆天山水泥股份有限公司;000877.SZ;707,977.66
上海航天汽车机电股份有限公司;600151.SH;665,714.61
上海华东电脑股份有限公司;600850.SH;659,781.22
东风电子科技股份有限公司;600081.SH;610,170.85
航天科技控股集团股份有限公司;000901.SZ;580,199.30
