公司名称;股票代码;营业总收入(万元)
中国银行股份有限公司;601988.SH;48,327,800.00
中信银行股份有限公司;601998.SH;15,670,800.00
中国光大银行股份有限公司;601818.SH;9,185,000.00
雅戈尔集团股份有限公司;600177.SH;983,952.90
福建新大陆电脑股份有限公司;000997.SZ;491,990.96
澳柯玛股份有限公司;600336.SH;466,196.76
大唐电信科技股份有限公司;600198.SH;434,768.85
深圳市金证科技股份有限公司;600446.SH;422,774.60
武汉天喻信息产业股份有限公司;300205.SZ;193,607.04
紫光国芯股份有限公司;002049.SZ;182,909.57
深圳市证通电子股份有限公司;002197.SZ;168,259.32
恒宝股份有限公司;002104.SZ;136,837.41
深圳市新国都技术股份有限公司;300130.SZ;123,691.35
北京中科金财科技股份有限公司;002657.SZ;122,601.77
鸿博股份有限公司;002229.SZ;69,502.22
国民技术股份有限公司;300077.SZ;69,495.71
贵州长征天成控股股份有限公司;600112.SH;56,497.07
