公司名称;股票代码;营业总收入(万元)
长江出版传媒股份有限公司;600757.SH;1,123,186.34
江苏凤凰出版传媒股份有限公司;601928.SH;1,105,048.31
湖南电广传媒股份有限公司;000917.SZ;874,148.22
乐视网信息技术(北京)股份有限公司;300104.SZ;709,607.76
时代出版传媒股份有限公司;600551.SH;660,650.87
浙江华策影视股份有限公司;300133.SZ;524,558.97
中信国安信息产业股份有限公司;000839.SZ;436,238.97
华闻传媒投资集团股份有限公司;000793.SZ;342,092.46
快乐购物股份有限公司;300413.SZ;298,376.07
陕西广电网络传媒(集团)股份有限公司;600831.SH;285,331.28
浙报数字文化集团股份有限公司;600633.SH;162,662.06
上海新华传媒股份有限公司;600825.SH;142,716.19
成都博瑞传播股份有限公司;600880.SH;89,362.29
中视传媒股份有限公司;600088.SH;71,806.19
恒信东方文化股份有限公司;300081.SZ;43,066.58
中国船舶重工集团海洋防务与信息对抗股份有限公司;600764.SH;36,275.04
