公司名称;股票代码;营业总收入(万元)
内蒙古伊利实业集团股份有限公司;600887.SH;6,805,817.43
光明乳业股份有限公司;600597.SH;2,167,218.52
浙江森马服饰股份有限公司;002563.SZ;1,202,630.00
北京三元食品股份有限公司;600429.SH;612,118.16
中顺洁柔纸业股份有限公司;002511.SZ;463,834.96
奥飞娱乐股份有限公司;002292.SZ;364,246.41
深圳齐心集团股份有限公司;002301.SZ;318,163.95
贝因美婴童食品股份有限公司;002570.SZ;266,045.16
皇氏集团股份有限公司;002329.SZ;236,675.39
朗姿股份有限公司;002612.SZ;235,326.60
江苏江南高纤股份有限公司;600527.SH;142,941.17
新疆天润乳业股份有限公司;600419.SH;124,019.72
通策医疗投资股份有限公司;600763.SH;117,972.78
威创集团股份有限公司;002308.SZ;113,747.91
深圳市安奈儿股份有限公司;002875.SZ;103,143.50
美盛文化创意股份有限公司;002699.SZ;91,220.80
骅威文化股份有限公司;002502.SZ;72,695.72
新疆西部牧业股份有限公司;300106.SZ;69,255.72
广东高乐玩具股份有限公司;002348.SZ;66,115.29
康芝药业股份有限公司;300086.SZ;48,083.17
北京博晖创新光电技术股份有限公司;300318.SZ;44,375.44
金发拉比妇婴童用品股份有限公司;002762.SZ;43,014.47
广东邦宝益智玩具股份有限公司;603398.SH;33,110.82
宁波戴维医疗器械股份有限公司;300314.SZ;30,390.54
广东群兴玩具股份有限公司;002575.SZ;5,393.58
