公司名称;股票代码;营业总收入(万元)
中兴通讯股份有限公司;000063.SZ;10,881,527.30
北京大北农科技集团股份有限公司;002385.SZ;1,874,173.86
隆鑫通用动力股份有限公司;603766.SH;1,057,210.27
神州数码信息服务股份有限公司;000555.SZ;818,705.67
福建新大陆电脑股份有限公司;000997.SZ;491,990.96
大唐电信科技股份有限公司;600198.SH;434,768.85
吉峰农机连锁股份有限公司;300022.SZ;309,733.26
深圳诺普信农化股份有限公司;002215.SZ;282,157.52
深圳市农产品股份有限公司;000061.SZ;244,628.14
深圳市芭田生态工程股份有限公司;002170.SZ;206,684.61
北京荣之联科技股份有限公司;002642.SZ;188,879.64
紫光国芯股份有限公司;002049.SZ;182,909.57
江苏农华智慧农业科技股份有限公司;000816.SZ;174,027.15
深圳市证通电子股份有限公司;002197.SZ;168,259.32
信雅达系统工程股份有限公司;600571.SH;132,210.20
东信和平科技股份有限公司;002017.SZ;118,981.00
易联众信息技术股份有限公司;300096.SZ;62,554.01
浙江网盛生意宝股份有限公司;002095.SZ;36,193.34
