公司名称;股票代码;营业总收入(万元)
中国联合网络通信股份有限公司;600050.SH;27,482,894.63
苏宁易购集团股份有限公司;002024.SZ;18,792,776.40
天音通信控股股份有限公司;000829.SZ;3,962,772.66
大唐高鸿数据网络技术股份有限公司;000851.SZ;897,573.32
鹏博士电信传媒集团股份有限公司;600804.SH;816,969.87
用友网络科技股份有限公司;600588.SH;634,365.85
号百控股股份有限公司;600640.SH;556,562.20
深圳天源迪科信息技术股份有限公司;300047.SZ;296,305.90
北京神州泰岳软件股份有限公司;300002.SZ;202,649.87
深圳市桑达实业股份有限公司;000032.SZ;172,106.38
国脉科技股份有限公司;002093.SZ;151,647.03
北京东方国信科技股份有限公司;300166.SZ;150,598.95
拓维信息系统股份有限公司;002261.SZ;111,881.89
二六三网络通信股份有限公司;002467.SZ;83,585.17
北京北纬通信科技股份有限公司;002148.SZ;56,980.64
恒信东方文化股份有限公司;300081.SZ;43,066.58
贵阳朗玛信息技术股份有限公司;300288.SZ;41,175.83
厦门三五互联科技股份有限公司;300051.SZ;32,568.19
