公司名称;股票代码;营业总收入(万元)
浙江森马服饰股份有限公司;002563.SZ;1,202,630.00
乐视网信息技术(北京)股份有限公司;300104.SZ;709,607.76
苏宁环球股份有限公司;000718.SZ;576,798.10
号百控股股份有限公司;600640.SH;556,562.20
浙江华策影视股份有限公司;300133.SZ;524,558.97
华谊兄弟传媒股份有限公司;300027.SZ;394,627.61
奥飞娱乐股份有限公司;002292.SZ;364,246.41
宋城演艺发展股份有限公司;300144.SZ;302,383.12
皇氏集团股份有限公司;002329.SZ;236,675.39
北京光线传媒股份有限公司;300251.SZ;184,345.28
拓维信息系统股份有限公司;002261.SZ;111,881.89
美盛文化创意股份有限公司;002699.SZ;91,220.80
骅威文化股份有限公司;002502.SZ;72,695.72
凯撒(中国)文化股份有限公司;002425.SZ;70,387.17
恒信东方文化股份有限公司;300081.SZ;43,066.58
东方时代网络传媒股份有限公司;002175.SZ;41,158.23
长城国际动漫游戏股份有限公司;000835.SZ;29,096.80
深圳市盛讯达科技股份有限公司;300518.SZ;24,326.95
