公司名称;股票代码;营业总收入(万元)
中国石油天然气股份有限公司;601857.SH;201,589,000.00
中国联合网络通信股份有限公司;600050.SH;27,482,894.63
中国冶金科工股份有限公司;601618.SH;24,399,986.40
中国南方航空股份有限公司;600029.SH;12,748,900.00
中国国际航空股份有限公司;601111.SH;12,136,289.90
中国东方航空股份有限公司;600115.SH;10,172,100.00
四川长虹电器股份有限公司;600839.SH;7,763,247.67
中国石油集团工程股份有限公司;600339.SH;5,536,374.76
上海百联集团股份有限公司;600827.SH;4,718,112.14
中国核工业建设股份有限公司;601611.SH;4,548,625.44
中国核能电力股份有限公司;601985.SH;3,358,990.89
中金黄金股份有限公司;600489.SH;3,292,824.55
重庆百货大楼股份有限公司;600729.SH;3,291,536.51
上海隧道工程股份有限公司;600820.SH;3,152,643.77
宜宾五粮液股份有限公司;000858.SZ;3,018,678.04
云南白药集团股份有限公司;000538.SZ;2,431,461.40
山西潞安环保能源开发股份有限公司;601699.SH;2,354,355.60
中粮屯河糖业股份有限公司;600737.SH;1,915,720.98
广深铁路股份有限公司;601333.SH;1,833,142.23
武汉武商集团股份有限公司;000501.SZ;1,812,209.87
中国船舶工业股份有限公司;600150.SH;1,669,110.14
山东高速路桥集团股份有限公司;000498.SZ;1,238,472.98
中航直升机股份有限公司;600038.SH;1,204,810.88
沈阳化工股份有限公司;000698.SZ;1,190,816.21
中铁铁龙集装箱物流股份有限公司;600125.SH;1,168,351.47
北新集团建材股份有限公司;000786.SZ;1,116,434.35
航天通信控股集团股份有限公司;600677.SH;1,019,558.56
山西省国新能源股份有限公司;600617.SH;965,116.21
安徽皖江物流(集团)股份有限公司;600575.SH;955,598.40
大唐高鸿数据网络技术股份有限公司;000851.SZ;897,573.32
