公司名称;股票代码;营业总收入(万元)
中国中铁股份有限公司;601390.SH;69,336,650.70
中国铁建股份有限公司;601186.SH;68,098,112.70
中国中车股份有限公司;601766.SH;21,101,256.00
中铁高新工业股份有限公司;600528.SH;1,588,558.61
株洲时代新材料科技股份有限公司;600458.SH;1,139,961.26
卧龙电气集团股份有限公司;600580.SH;1,008,603.67
太原重工股份有限公司;600169.SH;717,709.67
青岛特锐德电气股份有限公司;300001.SZ;510,499.77
吉林利源精制股份有限公司;002501.SZ;303,136.30
晋亿实业股份有限公司;601002.SH;296,688.86
深圳达实智能股份有限公司;002421.SZ;257,248.77
天马轴承集团股份有限公司;002122.SZ;254,490.83
南京康尼机电股份有限公司;603111.SH;241,779.24
神州高铁技术股份有限公司;000008.SZ;233,093.22
浙江众合科技股份有限公司;000925.SZ;208,639.64
东方网力科技股份有限公司;300367.SZ;185,472.29
广东华铁通达高铁装备股份有限公司;000976.SZ;173,821.59
成都市新筑路桥机械股份有限公司;002480.SZ;166,023.24
深圳市赛为智能股份有限公司;300044.SZ;149,849.41
洛阳轴研科技股份有限公司;002046.SZ;149,404.69
天津凯发电气股份有限公司;300407.SZ;145,849.01
晋西车轴股份有限公司;600495.SH;135,010.35
江阴海达橡塑股份有限公司;300320.SZ;129,165.29
浙江永贵电器股份有限公司;300351.SZ;126,857.06
北京佳讯飞鸿电气股份有限公司;300213.SZ;117,262.38
浙江三维橡胶制品股份有限公司;603033.SH;96,512.96
青海华鼎实业股份有限公司;600243.SH;91,813.13
常州天晟新材料股份有限公司;300169.SZ;77,233.65
成都运达科技股份有限公司;300440.SZ;59,505.42
博深工具股份有限公司;002282.SZ;59,201.02
